Province,District,Sector,Cell,Village
Amajyepfo,Nyanza,Kibilizi,Mututu,Gatongati
Amajyepfo,Nyanza,Kibilizi,Mututu,Gicumbi
Amajyepfo,Nyanza,Kibilizi,Mututu,Kabeza
Amajyepfo,Nyanza,Kibilizi,Mututu,Kanyinya
Amajyepfo,Nyanza,Kibilizi,Mututu,Kivugiza
Amajyepfo,Nyanza,Kibilizi,Mututu,Masangano
Amajyepfo,Nyanza,Kibilizi,Rwotso,Bigarama
Amajyepfo,Nyanza,Kibilizi,Rwotso,Kabuga
Amajyepfo,Nyanza,Kibilizi,Rwotso,Kibilizi
Amajyepfo,Nyanza,Kibilizi,Rwotso,Mubano
Amajyepfo,Nyanza,Kibilizi,Rwotso,Mubuga
Amajyepfo,Nyanza,Kibilizi,Rwotso,Mutima
Amajyepfo,Nyanza,Kibilizi,Rwotso,Nyarurama
Amajyepfo,Nyanza,Kibilizi,Rwotso,Runyonza
Amajyepfo,Nyanza,Kibilizi,Rwotso,Rusagara
Amajyepfo,Nyanza,Kibilizi,Rwotso,Saruhembe
Amajyepfo,Nyanza,Kigoma,Butansinda,Butatsinda
Amajyepfo,Nyanza,Kigoma,Butansinda,Gitare
Amajyepfo,Nyanza,Kigoma,Butansinda,Shusho
Amajyepfo,Nyanza,Kigoma,Butansinda,Karama
Amajyepfo,Nyanza,Kigoma,Butansinda,Karambo
Amajyepfo,Nyanza,Kigoma,Butansinda,Kayange
Amajyepfo,Nyanza,Kigoma,Butansinda,Kibaza
Amajyepfo,Nyanza,Kigoma,Butansinda,Kigoma
Amajyepfo,Nyanza,Kigoma,Butansinda,Marongi
Amajyepfo,Nyanza,Kigoma,Butansinda,Mataba
Amajyepfo,Nyanza,Kigoma,Butansinda,Nyesonga
Amajyepfo,Nyanza,Kigoma,Butara,Buruba
Amajyepfo,Nyanza,Kigoma,Butara,Butara
Amajyepfo,Nyanza,Kigoma,Butara,Gasharu
Amajyepfo,Nyanza,Kigoma,Butara,Kavumu
Amajyepfo,Nyanza,Kigoma,Butara,Kigufi
Amajyepfo,Nyanza,Kigoma,Butara,Kirundo
Amajyepfo,Nyanza,Kigoma,Butara,Nyabusheshe
Amajyepfo,Nyanza,Kigoma,Butara,Runyinya
Amajyepfo,Nyanza,Kigoma,Gahombo,Birembo
Amajyepfo,Nyanza,Kigoma,Gahombo,Cyingina
Amajyepfo,Nyanza,Kigoma,Gahombo,Gashikiri
Amajyepfo,Nyanza,Kigoma,Gahombo,Gicunshu
Amajyepfo,Nyanza,Kigoma,Gahombo,Gisore
Amajyepfo,Nyanza,Kigoma,Gahombo,Karugando
Amajyepfo,Nyanza,Kigoma,Gahombo,Kaziba
Amajyepfo,Nyanza,Kigoma,Gahombo,Kirerabana
Amajyepfo,Nyanza,Kigoma,Gahombo,Nyagacyamo
Amajyepfo,Nyanza,Kigoma,Gahombo,Rugarama
Amajyepfo,Nyanza,Kigoma,Gahombo,Serivise
Amajyepfo,Nyanza,Kigoma,Gasoro,Bugarura
Amajyepfo,Nyanza,Kigoma,Gasoro,Bwambika
Amajyepfo,Nyanza,Kigoma,Gasoro,Gisoro
Amajyepfo,Nyanza,Kigoma,Gasoro,Giturwa
Amajyepfo,Nyanza,Kigoma,Gasoro,Kabacuzi
Amajyepfo,Nyanza,Kigoma,Gasoro,Kajevuba
Amajyepfo,Nyanza,Kigoma,Gasoro,Kinene
Amajyepfo,Nyanza,Kigoma,Gasoro,Mutende
Amajyepfo,Nyanza,Kigoma,Gasoro,Nyabubare
Amajyepfo,Nyanza,Kigoma,Gasoro,Nyakabungo
Amajyepfo,Nyanza,Kigoma,Gasoro,Runyanzige
Amajyepfo,Nyanza,Kigoma,Gasoro,Sholi
Amajyepfo,Nyanza,Kigoma,Mulinja,Akana Ka Mulinja
Amajyepfo,Nyanza,Kigoma,Mulinja,Akintare
Amajyepfo,Nyanza,Kigoma,Mulinja,Buharankakara
Amajyepfo,Nyanza,Kigoma,Mulinja,Buhoro
Amajyepfo,Nyanza,Kigoma,Mulinja,Burambi
Amajyepfo,Nyanza,Kigoma,Mulinja,Karama
Amajyepfo,Nyanza,Kigoma,Mulinja,Kigarama
Amajyepfo,Nyanza,Kigoma,Mulinja,Muramba
Amajyepfo,Nyanza,Kigoma,Mulinja,Nyarukurazo
Amajyepfo,Nyanza,Kigoma,Mulinja,Sabununga
Amajyepfo,Nyanza,Mukingo,Cyerezo,Birambo
Amajyepfo,Nyanza,Mukingo,Cyerezo,Bweramana
Amajyepfo,Nyanza,Mukingo,Cyerezo,Cyerezo
Amajyepfo,Nyanza,Mukingo,Cyerezo,Cyikirehe
Amajyepfo,Nyanza,Mukingo,Cyerezo,Cyumba
Amajyepfo,Nyanza,Mukingo,Cyerezo,Gasharu
Amajyepfo,Nyanza,Mukingo,Cyerezo,Kamabuye
Amajyepfo,Nyanza,Mukingo,Cyerezo,Karambi
Amajyepfo,Nyanza,Mukingo,Cyerezo,Nyarutovu
Amajyepfo,Nyanza,Mukingo,Gatagara,Cyahafi
Amajyepfo,Nyanza,Mukingo,Gatagara,Gatagara
Amajyepfo,Nyanza,Mukingo,Gatagara,Kamushatsi
Amajyepfo,Nyanza,Mukingo,Gatagara,Karama 
Amajyepfo,Nyanza,Mukingo,Gatagara,Karuhwanya
Amajyepfo,Nyanza,Mukingo,Gatagara,Kinyogoto
Amajyepfo,Nyanza,Mukingo,Gatagara,Muhororo 
Amajyepfo,Nyanza,Mukingo,Gatagara,Nyamiyaga  
Amajyepfo,Nyanza,Mukingo,Gatagara,Nyamuko
Amajyepfo,Nyanza,Mukingo,Kiruli,Gahoko
Amajyepfo,Nyanza,Mukingo,Kiruli,Kaganza
Amajyepfo,Nyanza,Mukingo,Kiruli,Kiganda 
Amajyepfo,Nyanza,Mukingo,Kiruli,Kigarama
Amajyepfo,Nyanza,Mukingo,Kiruli,Masambu
Amajyepfo,Nyanza,Mukingo,Kiruli,Muganza
Amajyepfo,Nyanza,Mukingo,Kiruli,Murehe  
Amajyepfo,Nyanza,Mukingo,Kiruli,Muturirwa
Amajyepfo,Nyanza,Mukingo,Kiruli,Nkiko
Amajyepfo,Nyanza,Mukingo,Kiruli,Nyabishinge
Amajyepfo,Nyanza,Mukingo,Kiruli,Nyankunamirwa
Amajyepfo,Nyanza,Mukingo,Mpanga,Birembo 
Amajyepfo,Nyanza,Mukingo,Mpanga,Karambi
Amajyepfo,Nyanza,Mukingo,Mpanga,Kinyinya
Amajyepfo,Nyanza,Mukingo,Mpanga,Mataba
Amajyepfo,Nyanza,Mukingo,Mpanga,Nkinda
Amajyepfo,Nyanza,Mukingo,Mpanga,Nyakabuye
Amajyepfo,Nyanza,Mukingo,Mpanga,Nyamazi
Amajyepfo,Nyanza,Mukingo,Mpanga,Remera
Amajyepfo,Nyanza,Mukingo,Ngwa,Bikire
Amajyepfo,Nyanza,Mukingo,Ngwa,Biroro
Amajyepfo,Nyanza,Mukingo,Ngwa,Gasiza
Amajyepfo,Nyanza,Mukingo,Ngwa,Kagwa  A
Amajyepfo,Nyanza,Mukingo,Ngwa,Karambi  A
Amajyepfo,Nyanza,Mukingo,Ngwa,Karenge
Amajyepfo,Nyanza,Mukingo,Ngwa,Kidaturwa
Amajyepfo,Nyanza,Mukingo,Ngwa,Kigarama
Amajyepfo,Nyanza,Mukingo,Ngwa,Mwanabiri
Amajyepfo,Nyanza,Mukingo,Ngwa,Nyarunyinya A
Amajyepfo,Nyanza,Mukingo,Ngwa,Rutete
Amajyepfo,Nyanza,Mukingo,Nkomero,Cyimana
Amajyepfo,Nyanza,Mukingo,Nkomero,Gisuma
Amajyepfo,Nyanza,Mukingo,Nkomero,Kabarima
Amajyepfo,Nyanza,Mukingo,Nkomero,Kibonde
Amajyepfo,Nyanza,Mukingo,Nkomero,Kigarama
Amajyepfo,Nyanza,Mukingo,Nkomero,Nyacyoma
Amajyepfo,Nyanza,Mukingo,Nkomero,Nyakabungo
Amajyepfo,Nyanza,Mukingo,Nkomero,Nyankokoma
Amajyepfo,Nyanza,Mukingo,Nkomero,Nzuki
Amajyepfo,Nyanza,Mukingo,Nkomero,Ruhosha
Amajyepfo,Nyanza,Muyira,Gati,Buhaza
Amajyepfo,Nyanza,Muyira,Gati,Kimfizi
Amajyepfo,Nyanza,Muyira,Gati,Kinyoni
Amajyepfo,Nyanza,Muyira,Gati,Ruyenzi
Amajyepfo,Nyanza,Muyira,Gati,Rwabihanga
Amajyepfo,Nyanza,Muyira,Migina,Bugina
Amajyepfo,Nyanza,Muyira,Migina,Kalilisi
Amajyepfo,Nyanza,Muyira,Migina,Kavumu
Amajyepfo,Nyanza,Muyira,Migina,Kinyana
Amajyepfo,Nyanza,Muyira,Migina,Musenyi
Amajyepfo,Nyanza,Muyira,Nyamiyaga,Gihama
Amajyepfo,Nyanza,Muyira,Nyamiyaga,Kabuye
Amajyepfo,Nyanza,Muyira,Nyamiyaga,Kiniga
Amajyepfo,Nyanza,Muyira,Nyamiyaga,Nzovi
Amajyepfo,Nyanza,Muyira,Nyamiyaga,Rugese
Amajyepfo,Nyanza,Muyira,Nyamure,Cyegera
Amajyepfo,Nyanza,Muyira,Nyamure,Gatare
Amajyepfo,Nyanza,Muyira,Nyamure,Gituza
Amajyepfo,Nyanza,Muyira,Nyamure,Kanyundo
Amajyepfo,Nyanza,Muyira,Nyamure,Nyarugunga
Amajyepfo,Nyanza,Muyira,Nyundo,Jari
Amajyepfo,Nyanza,Muyira,Nyundo,Nyundo
Amajyepfo,Nyanza,Muyira,Nyundo,Mugari
Amajyepfo,Nyanza,Muyira,Nyundo,Muyira
Amajyepfo,Nyanza,Muyira,Nyundo,Nzoga
Amajyepfo,Nyanza,Ntyazo,Bugali,Gakindo
Amajyepfo,Nyanza,Ntyazo,Bugali,Gisayura
Amajyepfo,Nyanza,Ntyazo,Bugali,Kabusheja
Amajyepfo,Nyanza,Ntyazo,Bugali,Kiruhura
Amajyepfo,Nyanza,Ntyazo,Bugali,Marabage
Amajyepfo,Nyanza,Ntyazo,Bugali,Ndago
Amajyepfo,Nyanza,Ntyazo,Bugali,Nkomane
Amajyepfo,Nyanza,Ntyazo,Bugali,Nyabitare
Amajyepfo,Nyanza,Ntyazo,Bugali,Rugarama
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Bayi
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Kankima
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Karuyumbo
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Misasa
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Mpande
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Nyabigugu
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Nyarutovu
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Ruyenzi
Amajyepfo,Nyanza,Ntyazo,Cyotamakara,Rwimpundu
Amajyepfo,Nyanza,Ntyazo,Kagunga,Bukinanyana
Amajyepfo,Nyanza,Ntyazo,Kagunga,Kamabuye
Amajyepfo,Nyanza,Ntyazo,Kagunga,Kimigunga
Amajyepfo,Nyanza,Ntyazo,Kagunga,Ntebe
Amajyepfo,Nyanza,Ntyazo,Kagunga,Nyakabungo
Amajyepfo,Nyanza,Ntyazo,Kagunga,Nyamirama
Amajyepfo,Nyanza,Ntyazo,Kagunga,Nyamirambo
Amajyepfo,Nyanza,Ntyazo,Kagunga,Nyamizi
Amajyepfo,Nyanza,Ntyazo,Kagunga,Nyarubuye
Amajyepfo,Nyanza,Ntyazo,Kagunga,Rusasa
Amajyepfo,Nyanza,Ntyazo,Kagunga,Samuduha
Amajyepfo,Nyanza,Ntyazo,Katarara,Gasharu
Amajyepfo,Nyanza,Ntyazo,Katarara,Kagarama
Amajyepfo,Nyanza,Ntyazo,Katarara,Kamabuye
Amajyepfo,Nyanza,Ntyazo,Katarara,Muhero
Amajyepfo,Nyanza,Ntyazo,Katarara,Munyiginya
Amajyepfo,Nyanza,Ntyazo,Katarara,Muyenzi
Amajyepfo,Nyanza,Ntyazo,Katarara,Nkombe
Amajyepfo,Nyanza,Ntyazo,Katarara,Rebero
Amajyepfo,Nyanza,Ntyazo,Katarara,Rukoma
Amajyepfo,Nyanza,Ntyazo,Katarara,Rusebeya
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Gatare
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Gihara
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Gituntu
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Kagarama
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Kigohe
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Mweya
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Nyamugari
Amajyepfo,Nyanza,Nyagisozi,Gahunga,Uwarukara
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Cyahafi
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Gihimbi
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Kabuye
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Muhaga
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Nyagatovu
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Nyamabuye
Amajyepfo,Nyanza,Nyagisozi,Kabirizi,Nyaruvumu
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Gatoki
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Mirehe
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Murandaryi
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Mwokora
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Nyamitobo
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Uwabushingwe
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Uwagisozi
Amajyepfo,Nyanza,Nyagisozi,Kabuga,Uwimpura
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Busenyeye
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Bweru
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Gasharu
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Gasiza
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Jarama
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Mpaza
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Murende
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Mwezi
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Rwankuba
Amajyepfo,Nyanza,Nyagisozi,Kirambi,Rwimbazi
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Gashyenzi
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Kami
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Kigarama
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Musongati
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Nyamagana
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Nyarutovu
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Nyaruvumu
Amajyepfo,Nyanza,Nyagisozi,Rurangazi,Rugarama
Amajyepfo,Nyanza,Rwabicuma,Gacu,Bisambu
Amajyepfo,Nyanza,Rwabicuma,Gacu,Gisake
Amajyepfo,Nyanza,Rwabicuma,Gacu,Karehe
Amajyepfo,Nyanza,Rwabicuma,Gacu,Nyamiyaga
Amajyepfo,Nyanza,Rwabicuma,Gishike,Gakoni
Amajyepfo,Nyanza,Rwabicuma,Gishike,Gasiza A
Amajyepfo,Nyanza,Rwabicuma,Gishike,Gasiza B
Amajyepfo,Nyanza,Rwabicuma,Gishike,Karambo A
Amajyepfo,Nyanza,Rwabicuma,Gishike,Karambo B
Amajyepfo,Nyanza,Rwabicuma,Gishike,Karusimbi
Amajyepfo,Nyanza,Rwabicuma,Gishike,Rwamushumba
Amajyepfo,Nyanza,Rwabicuma,Mubuga,Kabisine
Amajyepfo,Nyanza,Rwabicuma,Mubuga,Kadusenyi
Amajyepfo,Nyanza,Rwabicuma,Mubuga,Karwiru
Amajyepfo,Nyanza,Rwabicuma,Mubuga,Nyamiseke
Amajyepfo,Nyanza,Rwabicuma,Mushirarungu,Kirwa
Amajyepfo,Nyanza,Rwabicuma,Mushirarungu,Nyabubare
Amajyepfo,Nyanza,Rwabicuma,Mushirarungu,Nyamivumu A
Amajyepfo,Nyanza,Rwabicuma,Mushirarungu,Nyamuvumu B
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Cyarwa
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Kamushi
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Kamuvunyi A
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Kamuvunyi B
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Karambi
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Kavumu A
Amajyepfo,Nyanza,Rwabicuma,Nyarusange,Kavumu B
Amajyepfo,Nyanza,Rwabicuma,Runga,Kigarama
Amajyepfo,Nyanza,Rwabicuma,Runga,Murambi
Amajyepfo,Nyanza,Rwabicuma,Runga,Ndago
Amajyepfo,Nyanza,Rwabicuma,Runga,Rugarama  A
Amajyepfo,Nyanza,Rwabicuma,Runga,Rugarama B
Amajyepfo,Gisagara,Gikonko,Cyiri,Curusi
Amajyepfo,Gisagara,Gikonko,Cyiri,Cyendajuru
Amajyepfo,Gisagara,Gikonko,Cyiri,Cyimpuga
Amajyepfo,Gisagara,Gikonko,Cyiri,Katiro
Amajyepfo,Gisagara,Gikonko,Cyiri,Kigitega
Amajyepfo,Gisagara,Gikonko,Cyiri,Kinyana
Amajyepfo,Gisagara,Gikonko,Cyiri,Murambi
Amajyepfo,Gisagara,Gikonko,Cyiri,Musambi
Amajyepfo,Gisagara,Gikonko,Cyiri,Sanzu
Amajyepfo,Gisagara,Gikonko,Gasagara,Agasenyi
Amajyepfo,Gisagara,Gikonko,Gasagara,Karukambira
Amajyepfo,Gisagara,Gikonko,Gasagara,Bibungo
Amajyepfo,Gisagara,Gikonko,Gasagara,Gasagara
Amajyepfo,Gisagara,Gikonko,Gasagara,Karehe
Amajyepfo,Gisagara,Gikonko,Gasagara,Mugusa
Amajyepfo,Gisagara,Gikonko,Gasagara,Remera
Amajyepfo,Gisagara,Gikonko,Gasagara,Mubezi
Amajyepfo,Gisagara,Gikonko,Gikonko,Gahabwa
Amajyepfo,Gisagara,Gikonko,Gikonko,Karubondo
Amajyepfo,Gisagara,Gikonko,Gikonko,Manyinya
Amajyepfo,Gisagara,Gikonko,Gikonko,Rugarama
Amajyepfo,Gisagara,Gikonko,Gikonko,Runyinya
Amajyepfo,Gisagara,Gikonko,Mbogo,Bukorota
Amajyepfo,Gisagara,Gikonko,Mbogo,Buremera
Amajyepfo,Gisagara,Gikonko,Mbogo,Kirivuga
Amajyepfo,Gisagara,Gikonko,Mbogo,Mbogo
Amajyepfo,Gisagara,Gikonko,Mbogo,Nyakabuye
Amajyepfo,Gisagara,Gikonko,Mbogo,Nyiramageni
Amajyepfo,Gisagara,Gikonko,Mbogo,Rwatano
Amajyepfo,Gisagara,Gikonko,Mbogo,Rwintare
Amajyepfo,Gisagara,Gishubi,Gabiro,Busave
Amajyepfo,Gisagara,Gishubi,Gabiro,Kigozi
Amajyepfo,Gisagara,Gishubi,Gabiro,Kivugiza
Amajyepfo,Gisagara,Gishubi,Gabiro,Kurugogwe
Amajyepfo,Gisagara,Gishubi,Gabiro,Nyamure
Amajyepfo,Gisagara,Gishubi,Gabiro,Nyundo
Amajyepfo,Gisagara,Gishubi,Gabiro,Ruhina
Amajyepfo,Gisagara,Gishubi,Gabiro,Kurutare
Amajyepfo,Gisagara,Gishubi,Gabiro,Rweza
Amajyepfo,Gisagara,Gishubi,Gabiro,Tamba
Amajyepfo,Gisagara,Gishubi,Gabiro,Zamwe
Amajyepfo,Gisagara,Gishubi,Nyabitare,Hemba
Amajyepfo,Gisagara,Gishubi,Nyabitare,Kabuga
Amajyepfo,Gisagara,Gishubi,Nyabitare,Kanombe
Amajyepfo,Gisagara,Gishubi,Nyabitare,Mutobo
Amajyepfo,Gisagara,Gishubi,Nyabitare,Mwiba
Amajyepfo,Gisagara,Gishubi,Nyabitare,Ndaro
Amajyepfo,Gisagara,Gishubi,Nyabitare,Nyabisindu
Amajyepfo,Gisagara,Gishubi,Nyabitare,Nyirakanywero
Amajyepfo,Gisagara,Gishubi,Nyabitare,Rwinkwavu
Amajyepfo,Gisagara,Gishubi,Nyabitare,Ryarugaju
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Banga
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Gicaca
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Kavumu
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Kibindyi
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Munyinya
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Nkunamo
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Nyakibungo
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Nyarurama
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Rebero
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Rugarama
Amajyepfo,Gisagara,Gishubi,Nyakibungo,Rusasa
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Cyamanyeri
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Gikuyo
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Gishya
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Gitekateke
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Kabungo
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Kagoma
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Kavumu
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Kigarama
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Muduha
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Muyinza
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Nyabyunyu
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Rebero
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Rugogwe
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Rwanza
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Rwegura
Amajyepfo,Gisagara,Gishubi,Nyeranzi,Sakara
Amajyepfo,Gisagara,Kansi,Akaboti,Agacyamu
Amajyepfo,Gisagara,Kansi,Akaboti,Agataba
Amajyepfo,Gisagara,Kansi,Akaboti,Akabuga
Amajyepfo,Gisagara,Kansi,Akaboti,Akayenzi
Amajyepfo,Gisagara,Kansi,Akaboti,Gatare
Amajyepfo,Gisagara,Kansi,Akaboti,Impinga
Amajyepfo,Gisagara,Kansi,Akaboti,Rugarama
Amajyepfo,Gisagara,Kansi,Akaboti,Ruhuha
Amajyepfo,Gisagara,Kansi,Bwiza,Akakinka
Amajyepfo,Gisagara,Kansi,Bwiza,Akambogo
Amajyepfo,Gisagara,Kansi,Bwiza,Gitwa
Amajyepfo,Gisagara,Kansi,Bwiza,Kimanama
Amajyepfo,Gisagara,Kansi,Bwiza,Mbeho
Amajyepfo,Gisagara,Kansi,Bwiza,Nyakibungo
Amajyepfo,Gisagara,Kansi,Bwiza,Nyaruhengeri
Amajyepfo,Gisagara,Kansi,Sabusaro,Akayenzi
Amajyepfo,Gisagara,Kansi,Sabusaro,Gikore
Amajyepfo,Gisagara,Kansi,Sabusaro,Muhororo
Amajyepfo,Gisagara,Kansi,Sabusaro,Nyamure
Amajyepfo,Gisagara,Kansi,Sabusaro,Nyarunazi
Amajyepfo,Gisagara,Kansi,Sabusaro,Ruhangaye
Amajyepfo,Gisagara,Kansi,Umunini,Agatare
Amajyepfo,Gisagara,Kansi,Umunini,Akabagari
Amajyepfo,Gisagara,Kansi,Umunini,Gisororo
Amajyepfo,Gisagara,Kansi,Umunini,Kaburanjwiri
Amajyepfo,Gisagara,Kansi,Umunini,Kaduha
Amajyepfo,Gisagara,Kansi,Umunini,Kamugani
Amajyepfo,Gisagara,Kansi,Umunini,Kigarama
Amajyepfo,Gisagara,Kansi,Umunini,Nyange
Amajyepfo,Gisagara,Kibirizi,Duwani,Buhoro
Amajyepfo,Gisagara,Kibirizi,Duwani,Burashi
Amajyepfo,Gisagara,Kibirizi,Duwani,Cyahafi
Amajyepfo,Gisagara,Kibirizi,Duwani,Duwani
Amajyepfo,Gisagara,Kibirizi,Duwani,Karambo
Amajyepfo,Gisagara,Kibirizi,Duwani,Kinteko
Amajyepfo,Gisagara,Kibirizi,Duwani,Kivumu
Amajyepfo,Gisagara,Kibirizi,Duwani,Mubuga
Amajyepfo,Gisagara,Kibirizi,Duwani,Murambi
Amajyepfo,Gisagara,Kibirizi,Duwani,Rwuya
Amajyepfo,Gisagara,Kibirizi,Duwani,Taba
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Burashi
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Gasagara
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Kabakobwa
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Kigarama
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Mareba
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Mbeho
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Ruhuha
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Shenyeri
Amajyepfo,Gisagara,Kibirizi,Kibirizi,Torero
Amajyepfo,Gisagara,Kibirizi,Muyira,Agahumiro
Amajyepfo,Gisagara,Kibirizi,Muyira,Agasharu
Amajyepfo,Gisagara,Kibirizi,Muyira,Akagarama
Amajyepfo,Gisagara,Kibirizi,Muyira,Akayohani
Amajyepfo,Gisagara,Kibirizi,Muyira,Akirasaniro
Amajyepfo,Gisagara,Kibirizi,Muyira,Impinga
Amajyepfo,Gisagara,Kibirizi,Muyira,Nyagasozi
Amajyepfo,Gisagara,Kibirizi,Muyira,Nyagisasa
Amajyepfo,Gisagara,Kibirizi,Muyira,Rwinzuki
Amajyepfo,Gisagara,Kibirizi,Muyira,Itaba
Amajyepfo,Gisagara,Kibirizi,Muyira,Zihare
Amajyepfo,Gisagara,Kibirizi,Ruturo,Agatongati
Amajyepfo,Gisagara,Kibirizi,Ruturo,Akabuhuzu
Amajyepfo,Gisagara,Kibirizi,Ruturo,Akamuzenga
Amajyepfo,Gisagara,Kibirizi,Ruturo,Akarugaju
Amajyepfo,Gisagara,Kibirizi,Ruturo,Impinga
Amajyepfo,Gisagara,Kibirizi,Ruturo,Kabagoti
Amajyepfo,Gisagara,Kibirizi,Ruturo,Karengera
Amajyepfo,Gisagara,Kibirizi,Ruturo,Kigarama
Amajyepfo,Gisagara,Kibirizi,Ruturo,Ntobo
Amajyepfo,Gisagara,Kibirizi,Ruturo,Nyabununi
Amajyepfo,Gisagara,Kibirizi,Ruturo,Rubazi
Amajyepfo,Gisagara,Kigembe,Agahabwa,Agahehe
Amajyepfo,Gisagara,Kigembe,Agahabwa,Kabacuzi
Amajyepfo,Gisagara,Kigembe,Agahabwa,Kamutozo
Amajyepfo,Gisagara,Kigembe,Agahabwa,Kamweko
Amajyepfo,Gisagara,Kigembe,Agahabwa,Nyamabuye
Amajyepfo,Gisagara,Kigembe,Agahabwa,Ruhuha
Amajyepfo,Gisagara,Kigembe,Agahabwa,Taba
Amajyepfo,Gisagara,Kigembe,Gatovu,Agasharu
Amajyepfo,Gisagara,Kigembe,Gatovu,Agatare
Amajyepfo,Gisagara,Kigembe,Gatovu,Akamana
Amajyepfo,Gisagara,Kigembe,Gatovu,Gitozo
Amajyepfo,Gisagara,Kigembe,Gatovu,Janja
Amajyepfo,Gisagara,Kigembe,Gatovu,Kigarama
